date,temp,rain,pressure,wind_speed,humidity
26-Jun-01,16.8,7.2,994.5,6.6,15
27-Jun-01,15.9,0,991,8.8,16
28-Jun-01,15.5,0.7,992.6,9.6,16
29-Jun-01,15.95,6.5,993,14.8,21
30-Jun-01,16.6,0,1000.6,10.5,16
01-Jul-01,18.1,0,1007.3,7,11
02-Jul-01,15.65,0,1005.3,5.3,9
03-Jul-01,15.8,1.4,996.8,5.1,10
04-Jul-01,15.7,0,993.1,15.4,22
05-Jul-01,17.8,0,994.5,15,22
06-Jul-01,15.9,0,993.7,12.3,17
07-Jul-01,14.4,0,993.5,12.9,18
08-Jul-01,13.4,0,994.7,5.4,9
09-Jul-01,14.95,0.2,991.5,7.4,15
10-Jul-01,14.25,0,984.5,16.6,28
11-Jul-01,13.65,0.1,990.2,15.1,23
12-Jul-01,13.1,0.8,990.9,11.2,22
13-Jul-01,12.4,27.4,988.5,5.4,11
14-Jul-01,12.15,3.4,992.1,10.5,18
15-Jul-01,11.45,1.4,997.1,5.1,13
